DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2001-01-01,65,41,0.09,,,X
2001-01-02,65,41,0.34,,,M
2001-01-03,59,49,0.24,,,X
2001-01-04,31,8,,,,X
2001-01-05,84,79,0.31,,,
2001-01-06,79,55,,,,M
2001-01-07,109,87,0.06,,,E
2001-01-08,75,61,0.22,,,M
2001-01-09,94,66,0.0,,,E
2001-01-10,35,30,0.03,,,X
2001-01-11,63,58,0.06,0.03,,X
2001-01-12,79,63,0.0,,,M
2001-01-13,66,56,0.2,,,X
2001-01-14,72,66,0.02,0.07,0,E
2001-01-15,98,82,0.14,,,E
2001-01-16,98,92,0.09,,,E
2001-01-17,88,72,,,,X
2001-01-18,83,63,0.09,,,M
2001-01-19,36,31,0.14,,,M
2001-01-20,32,8,0.0,,,
2001-01-21,108,99,0.0,,4,X
2001-01-22,34,24,0.03,,,M
2001-01-23,31,25,0.13,,,E
2001-01-24,47,41,0.11,,,X
2001-01-25,89,78,0.18,,,E
2001-01-26,82,69,0.24,,,M
2001-01-27,67,49,0.11,,,X
2001-01-28,35,29,0.05,,,E
2001-01-29,60,47,0.01,,,X
2001-01-30,101,75,0.04,,,M
2001-01-31,76,65,0.03,,,E
2001-02-01,64,53,0.12,0.04,,E
2001-02-02,48,42,0.03,,,X
2001-02-03,78,51,0.05,,,X
2001-02-04,67,61,0.11,0.07,,M
2001-02-05,69,52,0.02,0.09,,E
2001-02-06,84,57,0.05,,,E
2001-02-07,43,35,0.1,,,
2001-02-08,31,19,0.05,,,M
2001-02-09,55,41,0.18,0.02,,E
2001-02-10,66,61,0.01,,,E
2001-02-11,94,88,0.04,0.0,,M
2001-02-12,69,40,0.08,,,E
2001-02-13,58,44,0.1,,,X
2001-02-14,96,67,0.07,,,E
2001-02-15,98,73,0.04,,2,X
2001-02-16,61,33,0.04,,,X
2001-02-17,51,30,,,,E
2001-02-18,39,19,0.05,,,M
2001-02-19,78,68,0.06,,,
2001-02-20,45,29,,0.02,,E
2001-02-21,67,55,0.18,,,E
2001-02-22,75,57,0.2,,,M
2001-02-23,37,18,0.17,,,M
2001-02-24,78,50,0.02,,1,
2001-02-25,87,71,0.02,0.01,,E
2001-02-26,69,48,0.06,,,M
2001-02-27,82,70,0.2,,,X
2001-02-28,77,62,0.04,,,
2001-03-01,102,87,0.06,0.01,,X
2001-03-02,72,66,0.04,,,M
2001-03-03,52,25,,,,M
2001-03-04,94,73,0.17,,,X
2001-03-05,50,35,0.01,,,M
2001-03-06,60,34,0.12,0.15,,E
2001-03-07,59,43,0.04,,,X
2001-03-08,107,92,0.16,,2,X
2001-03-09,90,83,0.26,0.01,,X
2001-03-10,84,68,0.13,,3,M
2001-03-11,69,54,0.13,0.12,,X
2001-03-12,104,91,0.08,,,E
2001-03-13,81,74,0.03,,,M
2001-03-14,43,32,0.08,0.1,,X
2001-03-15,92,80,0.24,,,X
2001-03-16,80,64,0.06,,,
2001-03-17,58,38,0.02,,,M
2001-03-18,61,55,0.01,,,M
2001-03-19,67,60,0.12,,,X
2001-03-20,77,59,0.11,,,X
2001-03-21,94,89,0.02,,,X
2001-03-22,39,15,0.2,,,X
2001-03-23,41,19,0.11,,,M
2001-03-24,40,14,0.03,,,E
2001-03-25,101,77,0.17,,,X
2001-03-26,81,59,0.05,,,M
2001-03-27,91,75,0.16,,,M
2001-03-28,89,74,0.05,,,E
2001-03-29,42,25,0.02,,,E
2001-03-30,58,40,0.23,,,X
2001-03-31,89,60,0.01,0.06,,M
2001-04-01,98,73,0.05,,,M
2001-04-02,58,40,0.49,,,E
2001-04-03,37,25,0.04,0.07,,M
2001-04-04,102,96,0.2,,,M
2001-04-05,103,76,,,,X
2001-04-06,107,95,0.03,,,M
2001-04-07,101,79,0.26,,,X
2001-04-08,41,12,,,,X
2001-04-09,86,74,0.14,,,M
2001-04-10,80,66,0.0,0.05,2,E
2001-04-11,106,95,0.29,,,X
2001-04-12,100,92,0.08,,,E
2001-04-13,102,95,,,,M
2001-04-14,78,55,0.12,,,X
2001-04-15,37,8,0.08,,,E
2001-04-16,53,29,0.11,,,M
2001-04-17,91,81,0.05,,,E
2001-04-18,61,44,0.02,,,X
2001-04-19,53,46,0.08,,,M
2001-04-20,41,15,0.02,,,E
2001-04-21,95,74,0.11,0.09,,E
2001-04-22,36,23,0.05,,,E
2001-04-23,109,80,0.0,,,
2001-04-24,68,55,,,,
2001-04-25,66,45,0.1,0.03,,X
2001-04-26,34,23,0.17,,,E
2001-04-27,56,32,0.08,,,E
2001-04-28,82,69,0.12,,,E
2001-04-29,97,77,0.15,,,X
2001-04-30,103,81,0.06,,,E
2001-05-01,59,33,0.06,,,X
2001-05-02,79,60,0.02,,,E
2001-05-03,51,32,0.07,,1,E
2001-05-04,87,63,0.16,,,X
2001-05-05,43,27,0.04,,,X
2001-05-06,67,55,,,,X
2001-05-07,55,43,0.0,0.01,2,X
2001-05-08,85,77,0.01,0.0,,X
2001-05-09,40,28,0.01,,,E
2001-05-10,109,80,,,,
2001-05-11,40,33,0.03,,,E
2001-05-12,81,59,0.0,,,
2001-05-13,91,83,0.07,0.09,,X
2001-05-14,35,15,0.16,,,X
2001-05-15,55,34,0.07,,,E
2001-05-16,48,38,0.02,,,M
2001-05-17,63,38,0.0,,4,M
2001-05-18,63,35,0.0,,,E
2001-05-19,36,13,0.02,0.04,,X
2001-05-20,109,92,0.12,,,
2001-05-21,45,24,,,,M
2001-05-22,77,51,0.09,,,E
2001-05-23,81,59,0.14,,,M
2001-05-24,104,81,0.37,,,X
2001-05-25,85,59,0.01,0.24,,E
2001-05-26,84,76,,,,E
2001-05-27,97,86,,,,E
2001-05-28,66,55,0.11,,,X
2001-05-29,51,46,0.02,,,M
2001-05-30,58,43,0.05,,,E
2001-05-31,50,25,0.16,,,M
2001-06-01,101,75,0.01,,,E
2001-06-02,74,64,0.4,,,M
2001-06-03,69,44,0.01,,,E
2001-06-04,80,52,0.16,,,M
2001-06-05,101,77,0.07,,,X
2001-06-06,80,68,0.05,,,M
2001-06-07,56,43,0.27,,,E
2001-06-08,51,31,,,,M
2001-06-09,37,29,0.14,0.04,,M
2001-06-10,96,89,0.14,,,E
2001-06-11,36,31,0.08,0.1,,E
2001-06-12,93,72,0.19,,,X
2001-06-13,106,78,0.16,,,M
2001-06-14,86,64,0.15,,,M
2001-06-15,97,89,0.18,,,E
2001-06-16,41,18,0.0,,,X
2001-06-17,88,77,,,,X
2001-06-18,74,52,0.09,,,M
2001-06-19,69,61,0.15,0.01,,M
2001-06-20,107,93,0.02,,,M
2001-06-21,92,84,0.49,,,E
2001-06-22,87,77,0.02,,,M
2001-06-23,108,101,0.05,,,X
2001-06-24,42,18,0.13,,,M
2001-06-25,66,45,0.0,,,
2001-06-26,82,63,0.32,,,E
2001-06-27,40,26,0.03,,,X
2001-06-28,98,84,0.18,,,X
2001-06-29,78,73,0.02,,,X
2001-06-30,52,31,0.27,,,E
2001-07-01,39,23,0.01,,,E
2001-07-02,47,19,0.07,,,X
2001-07-03,40,13,0.04,0.01,,M
2001-07-04,37,26,0.05,,,X
2001-07-05,98,71,0.71,0.01,,M
2001-07-06,66,58,0.23,,,E
2001-07-07,77,71,0.05,,,X
2001-07-08,52,36,0.06,,2,E
2001-07-09,68,43,0.04,,,E
2001-07-10,92,71,0.02,,,M
2001-07-11,81,55,0.03,,,X
2001-07-12,71,54,0.05,,,X
2001-07-13,40,21,0.15,0.06,3,M
2001-07-14,99,82,0.06,,,E
2001-07-15,72,57,0.08,,,X
2001-07-16,79,71,0.04,,,E
2001-07-17,72,49,0.0,,,M
2001-07-18,93,80,0.15,,,E
2001-07-19,54,34,0.25,,,M
2001-07-20,37,19,0.54,,,E
2001-07-21,90,71,0.08,,,E
2001-07-22,58,33,0.21,,,X
2001-07-23,38,29,0.07,,,X
2001-07-24,88,82,0.01,,,E
2001-07-25,108,94,0.24,,,
2001-07-26,48,40,0.01,,,E
2001-07-27,57,29,0.05,,,M
2001-07-28,45,31,0.01,,,M
2001-07-29,81,61,0.03,,,E
2001-07-30,67,55,0.05,,,E
2001-07-31,74,53,0.02,0.17,,X
2001-08-01,87,81,0.09,,,X
2001-08-02,33,4,0.08,,4,X
2001-08-03,70,56,0.3,,,X
2001-08-04,83,73,0.07,,,E
2001-08-05,55,39,0.03,,,E
2001-08-06,106,84,0.06,,,X
2001-08-07,102,76,0.06,,,M
2001-08-08,83,77,0.19,,,M
2001-08-09,70,63,0.07,,,M
2001-08-10,66,37,0.1,,,M
2001-08-11,99,86,0.01,,,M
