DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-01-01,79,69,0.15,,,E
2000-01-02,56,47,0.2,0.02,,M
2000-01-03,70,65,0.07,,,E
2000-01-04,50,29,0.1,,3,M
2000-01-05,72,63,0.02,,,M
2000-01-06,30,14,0.03,,,E
2000-01-07,90,79,0.0,,2,E
2000-01-08,66,37,0.12,,,X
2000-01-09,53,42,0.07,,,M
2000-01-10,61,53,0.1,,,E
2000-01-11,60,35,0.02,,,X
2000-01-12,81,72,0.16,,,M
2000-01-13,81,67,0.31,,,M
2000-01-14,70,57,0.04,,,M
2000-01-15,79,55,0.14,,,M
2000-01-16,84,60,0.11,0.04,,X
2000-01-17,82,76,0.18,,,X
2000-01-18,43,14,0.11,,,X
2000-01-19,35,24,,,,E
2000-01-20,65,60,0.03,,,X
2000-01-21,77,48,0.14,0.02,,X
2000-01-22,94,87,0.0,,,E
2000-01-23,31,12,0.03,,,X
2000-01-24,34,24,0.0,,1,M
2000-01-25,93,71,0.03,,,X
2000-01-26,94,79,0.04,,,M
2000-01-27,58,35,,,,X
2000-01-28,66,38,0.0,,,M
2000-01-29,98,73,0.17,,,X
2000-01-30,74,57,0.11,,,E
2000-01-31,78,52,0.05,,,M
2000-02-01,33,7,0.13,,,X
2000-02-02,37,25,0.02,0.02,0,E
2000-02-03,38,27,0.04,,,X
2000-02-04,43,19,0.17,,,X
2000-02-05,69,52,0.09,,,E
2000-02-06,83,62,0.02,,,M
2000-02-07,77,59,,,,X
2000-02-08,45,36,0.02,,,E
2000-02-09,92,72,0.07,,,X
2000-02-10,57,32,0.15,,1,E
2000-02-11,108,90,0.31,,3,X
2000-02-12,101,81,0.07,0.04,,M
2000-02-13,64,56,0.13,,,M
2000-02-14,86,68,0.23,,,E
2000-02-15,33,15,0.02,,,M
2000-02-16,65,52,,,,E
2000-02-17,95,87,0.08,,,M
2000-02-18,62,49,0.04,,,X
2000-02-19,88,64,0.1,,,X
2000-02-20,86,57,0.1,,,M
2000-02-21,35,27,0.02,,,M
2000-02-22,61,46,0.21,,,E
2000-02-23,72,55,,,,E
2000-02-24,86,78,0.06,,,X
2000-02-25,103,77,0.02,,,E
2000-02-26,62,43,0.14,,,E
2000-02-27,85,65,0.08,,,E
2000-02-28,46,28,0.06,,,X
2000-02-29,45,20,0.04,,,E
2000-03-01,103,78,0.06,,,M
2000-03-02,44,22,0.11,,,X
2000-03-03,40,35,0.0,,,M
2000-03-04,102,96,0.11,,,X
2000-03-05,94,89,0.34,,,X
2000-03-06,66,55,0.04,0.2,,X
2000-03-07,47,35,,,,M
2000-03-08,87,65,0.01,,,M
2000-03-09,84,76,0.09,,,M
2000-03-10,60,39,0.03,,,M
2000-03-11,67,61,0.17,,,X
2000-03-12,108,97,0.09,,,M
2000-03-13,97,87,0.0,,,X
2000-03-14,72,44,0.08,,,E
2000-03-15,49,32,0.01,,,X
2000-03-16,39,25,0.0,,,M
2000-03-17,49,25,0.04,,,E
2000-03-18,67,42,0.13,,,X
2000-03-19,75,53,0.02,,,X
2000-03-20,74,48,0.04,,,M
2000-03-21,78,59,0.14,,,E
2000-03-22,50,41,0.07,,,M
2000-03-23,75,61,0.07,,,M
2000-03-24,50,38,0.22,,,
2000-03-25,102,85,0.1,,,X
2000-03-26,39,28,0.14,,,E
2000-03-27,75,51,,,,M
2000-03-28,67,45,0.3,,,X
2000-03-29,52,34,0.04,0.02,,
2000-03-30,55,30,0.0,,,M
2000-03-31,91,63,0.28,,,
2000-04-01,49,36,0.06,,,E
2000-04-02,73,50,0.11,,,E
2000-04-03,89,65,0.02,,,M
2000-04-04,99,74,0.27,0.04,,X
2000-04-05,73,49,0.09,,,X
2000-04-06,51,29,0.3,,0,E
2000-04-07,104,93,0.16,,,M
2000-04-08,81,74,0.0,,,M
2000-04-09,82,67,0.25,,,E
2000-04-10,59,41,0.03,,,X
2000-04-11,42,32,0.01,,,X
2000-04-12,30,5,0.13,,,E
2000-04-13,60,35,0.19,,,E
2000-04-14,90,63,0.17,,,X
2000-04-15,62,46,0.06,,,M
2000-04-16,57,38,0.04,,,M
2000-04-17,98,74,0.1,,,X
2000-04-18,59,53,0.01,0.02,,E
2000-04-19,94,74,0.03,,,X
2000-04-20,92,68,0.15,,,
2000-04-21,92,82,0.04,,,M
2000-04-22,35,6,0.19,,,M
2000-04-23,83,55,0.04,,,M
2000-04-24,105,97,0.04,,,X
2000-04-25,86,58,,0.07,,E
2000-04-26,62,52,0.11,,,E
2000-04-27,45,33,0.01,,,X
2000-04-28,65,38,0.11,,,E
2000-04-29,62,47,0.04,,,E
2000-04-30,34,23,,,,M
2000-05-01,104,86,0.0,0.09,,E
2000-05-02,94,80,0.08,,,X
2000-05-03,96,75,0.22,,,M
2000-05-04,30,9,0.04,,,M
2000-05-05,40,22,0.03,0.05,,M
2000-05-06,102,89,0.13,,,M
2000-05-07,36,10,0.02,,,E
2000-05-08,62,55,,0.18,,X
2000-05-09,83,58,0.1,,,X
2000-05-10,73,48,0.01,,,X
2000-05-11,47,42,0.22,,,M
2000-05-12,53,39,0.0,,,M
2000-05-13,68,47,0.05,,,X
2000-05-14,61,46,0.4,,,M
2000-05-15,46,27,0.0,0.04,,X
2000-05-16,77,66,0.03,,,X
2000-05-17,70,53,0.01,,,E
2000-05-18,61,40,0.29,,,E
2000-05-19,70,50,0.02,,,X
2000-05-20,68,60,0.37,,,M
2000-05-21,90,71,0.11,0.0,,
2000-05-22,69,62,0.04,,,X
2000-05-23,80,63,0.02,0.01,,E
2000-05-24,59,51,0.18,,,X
2000-05-25,108,102,0.02,,,
2000-05-26,46,21,0.03,,,M
2000-05-27,61,35,0.03,,,
2000-05-28,75,59,0.33,,4,E
2000-05-29,92,67,,,,X
2000-05-30,97,85,0.16,,,X
2000-05-31,78,66,0.01,,0,X
2000-06-01,33,20,0.11,,,E
2000-06-02,74,51,0.21,,,E
2000-06-03,33,13,0.16,,,M
2000-06-04,95,73,0.32,,,M
2000-06-05,52,41,,,,X
2000-06-06,47,29,0.14,,,X
2000-06-07,74,53,0.08,,,E
2000-06-08,85,56,0.03,,,X
2000-06-09,30,13,0.02,,,
2000-06-10,73,46,0.09,,,E
2000-06-11,43,15,0.34,,,E
2000-06-12,85,63,,,,X
2000-06-13,92,86,0.0,,,E
2000-06-14,61,53,0.0,,,M
2000-06-15,98,86,0.07,,,X
2000-06-16,98,90,0.22,,,M
2000-06-17,106,98,0.15,,,M
2000-06-18,87,80,0.03,,,M
2000-06-19,87,79,0.02,,,E
2000-06-20,34,21,0.06,,,E
2000-06-21,37,32,0.06,,,X
2000-06-22,77,54,0.49,0.01,,M
2000-06-23,82,61,0.09,,,X
2000-06-24,32,7,0.22,,,M
2000-06-25,53,40,0.19,,,X
2000-06-26,66,56,0.15,0.02,,M
2000-06-27,45,32,0.06,,,X
2000-06-28,61,38,0.01,,,E
2000-06-29,107,102,0.03,,,X
2000-06-30,103,97,0.25,,,X
2000-07-01,53,43,0.03,,,M
2000-07-02,44,34,0.03,,,X
2000-07-03,84,58,0.27,,,X
2000-07-04,104,92,0.18,,,E
2000-07-05,54,41,0.18,0.0,,M
2000-07-06,59,40,0.41,,,E
2000-07-07,56,48,0.19,,,E
2000-07-08,71,44,,,,M
2000-07-09,70,42,0.14,,,X
2000-07-10,60,51,0.23,,,X
2000-07-11,61,49,0.02,,,E
2000-07-12,53,41,0.21,,,M
2000-07-13,92,65,,,,M
2000-07-14,38,16,0.02,,,X
2000-07-15,35,18,0.07,0.05,,M
2000-07-16,49,23,0.04,,,E
2000-07-17,99,72,0.01,,,M
2000-07-18,77,71,0.17,,,M
2000-07-19,87,76,0.04,,,E
