DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2000-01-01,99,78,0.05,0.01,,M
2000-01-02,74,62,0.08,,,
2000-01-03,86,77,0.2,,,X
2000-01-04,66,37,,,,X
2000-01-05,46,28,0.08,,,X
2000-01-06,35,22,,,4,M
2000-01-07,71,42,0.11,,,M
2000-01-08,46,37,0.05,,,E
2000-01-09,93,77,0.1,,,X
2000-01-10,57,41,0.04,,,X
2000-01-11,92,72,,,,M
2000-01-12,88,61,0.02,0.26,,X
2000-01-13,83,56,0.04,,,E
2000-01-14,106,80,0.01,,,E
2000-01-15,77,48,0.12,0.0,,
2000-01-16,55,27,,,,M
2000-01-17,38,32,0.16,,,M
2000-01-18,94,82,0.3,,3,M
2000-01-19,49,35,0.07,,,M
2000-01-20,109,86,0.14,,,M
2000-01-21,94,89,0.07,,4,X
2000-01-22,94,78,0.18,0.06,,X
2000-01-23,42,36,0.03,,,X
2000-01-24,48,33,0.04,,3,M
2000-01-25,31,9,0.1,,,X
2000-01-26,40,30,0.03,0.02,,X
2000-01-27,51,29,0.23,,,M
2000-01-28,83,69,0.13,,,E
2000-01-29,87,78,0.05,,,E
2000-01-30,69,48,0.25,,,X
2000-01-31,75,59,,,,X
2000-02-01,91,82,,,,X
2000-02-02,89,82,0.13,,,M
2000-02-03,52,26,0.09,,,X
2000-02-04,108,87,0.22,,,E
2000-02-05,84,72,0.08,,,M
2000-02-06,46,19,0.14,,,M
2000-02-07,56,33,0.26,0.09,,X
2000-02-08,67,41,0.23,,,M
2000-02-09,97,89,0.06,0.0,,E
2000-02-10,82,73,0.04,0.14,4,E
2000-02-11,80,67,0.15,,,X
2000-02-12,53,33,0.03,,,X
2000-02-13,58,44,0.05,,,X
2000-02-14,70,45,0.09,,,E
2000-02-15,59,42,0.06,,,M
2000-02-16,51,33,0.07,,,X
2000-02-17,32,16,0.16,,,E
2000-02-18,73,64,0.01,0.1,,X
2000-02-19,89,80,0.26,,,
2000-02-20,55,42,0.0,,,M
2000-02-21,56,35,0.1,,,M
2000-02-22,100,79,0.08,,,X
2000-02-23,40,27,0.22,,,E
2000-02-24,97,87,0.0,,,M
2000-02-25,72,46,,,,X
2000-02-26,33,14,0.05,,4,M
2000-02-27,77,72,,,,M
2000-02-28,96,68,0.07,,,E
2000-02-29,53,43,0.36,,,E
2000-03-01,105,94,0.06,,,X
2000-03-02,31,3,0.0,,,X
2000-03-03,97,83,0.09,,,E
2000-03-04,97,73,0.22,,,X
2000-03-05,69,57,0.0,,,X
2000-03-06,35,17,0.05,,0,X
2000-03-07,65,47,,,,E
2000-03-08,46,33,0.03,,,E
2000-03-09,102,80,0.04,,,X
2000-03-10,53,33,0.06,,,X
2000-03-11,82,61,0.09,,,M
2000-03-12,46,17,0.24,,,E
2000-03-13,39,12,0.02,,,X
2000-03-14,48,26,,,,M
2000-03-15,76,54,0.02,0.01,,M
2000-03-16,87,71,,,,M
2000-03-17,57,28,0.01,,,M
2000-03-18,68,39,0.04,0.03,,E
2000-03-19,77,51,0.01,,,E
2000-03-20,76,53,0.16,,,E
2000-03-21,74,62,0.15,,,X
2000-03-22,103,79,0.07,0.0,,X
2000-03-23,68,62,0.28,,,E
2000-03-24,33,10,0.12,,,X
2000-03-25,87,79,0.18,,,E
2000-03-26,34,10,0.02,,,X
2000-03-27,56,37,0.03,0.14,4,M
2000-03-28,60,54,0.0,,,E
2000-03-29,57,38,0.0,,0,M
2000-03-30,99,85,0.15,,,X
2000-03-31,102,97,0.0,,,X
2000-04-01,92,81,0.07,,3,X
2000-04-02,79,60,0.14,,,M
2000-04-03,78,51,0.15,0.02,,M
2000-04-04,47,22,0.15,0.01,,E
2000-04-05,60,44,0.33,,,E
2000-04-06,78,52,0.09,,,M
2000-04-07,32,11,0.03,,3,X
2000-04-08,52,29,0.1,,4,X
2000-04-09,37,18,,,,X
2000-04-10,107,85,0.01,,,X
2000-04-11,86,60,0.13,,,X
2000-04-12,105,89,0.07,,,X
2000-04-13,36,10,0.01,,,X
2000-04-14,34,5,0.13,0.06,,M
2000-04-15,73,67,0.04,,,X
2000-04-16,96,87,0.02,,,E
2000-04-17,64,55,0.03,,,M
2000-04-18,48,19,0.04,,,X
2000-04-19,69,60,0.1,,,X
2000-04-20,85,57,0.1,,,X
2000-04-21,55,43,0.02,,4,
2000-04-22,88,77,0.1,,,E
2000-04-23,51,45,0.01,,,
2000-04-24,69,42,0.22,,,
2000-04-25,73,54,0.33,,,M
2000-04-26,46,30,0.1,,,M
2000-04-27,42,16,0.14,,,M
2000-04-28,34,28,0.1,,,E
2000-04-29,66,59,0.13,,,X
2000-04-30,61,56,0.04,,,
2000-05-01,36,20,0.23,0.03,3,M
2000-05-02,86,81,0.08,,,M
2000-05-03,58,36,0.2,,,E
2000-05-04,74,56,0.06,,,X
2000-05-05,30,4,0.02,,,E
2000-05-06,97,88,0.04,,,X
2000-05-07,36,28,,0.06,,X
2000-05-08,59,52,0.1,,,X
2000-05-09,32,16,0.04,0.01,,M
2000-05-10,62,53,0.17,,,E
2000-05-11,53,48,0.01,0.0,,E
2000-05-12,78,63,0.08,,,E
2000-05-13,77,48,0.12,,,M
2000-05-14,46,38,0.02,,,M
2000-05-15,35,30,0.06,,,X
2000-05-16,32,19,0.06,,1,X
2000-05-17,100,81,0.22,,,E
2000-05-18,88,68,0.27,,,X
2000-05-19,93,67,0.0,,,X
2000-05-20,73,64,0.05,,,X
2000-05-21,37,12,0.01,,,E
2000-05-22,56,42,0.07,,,
2000-05-23,38,17,0.07,,,M
2000-05-24,55,27,0.05,0.0,,
2000-05-25,50,40,0.02,,,M
2000-05-26,88,77,0.12,,,X
2000-05-27,106,101,0.13,,,E
2000-05-28,49,43,0.18,,,E
2000-05-29,36,11,0.03,,,X
2000-05-30,71,50,,,,X
2000-05-31,75,67,0.08,,,E
2000-06-01,46,35,0.0,,,X
2000-06-02,39,20,0.04,,,X
2000-06-03,66,61,0.33,,,M
2000-06-04,48,20,0.09,,,E
2000-06-05,54,34,0.02,,,E
2000-06-06,69,61,0.06,,,X
2000-06-07,98,86,0.05,,,M
2000-06-08,38,20,0.11,,,E
2000-06-09,60,40,,,,M
2000-06-10,77,51,0.16,0.05,,X
2000-06-11,97,78,0.08,,,X
2000-06-12,37,28,0.07,0.0,,M
2000-06-13,57,39,0.08,,,E
2000-06-14,44,21,0.16,,,X
2000-06-15,65,38,0.03,,,E
2000-06-16,30,12,0.12,,,M
2000-06-17,108,86,,,,M
2000-06-18,104,84,0.06,0.05,,X
2000-06-19,86,71,0.13,,,M
2000-06-20,90,76,,,,E
2000-06-21,48,38,0.11,,,E
2000-06-22,78,64,0.04,,,E
2000-06-23,35,24,0.05,,,
2000-06-24,47,36,0.07,0.01,,E
2000-06-25,88,76,0.01,,,M
2000-06-26,31,23,0.07,,,
2000-06-27,100,73,,0.07,,E
2000-06-28,62,46,0.28,0.01,4,E
2000-06-29,58,35,,,,X
2000-06-30,55,36,,,,E
2000-07-01,106,84,0.12,,,M
2000-07-02,36,10,0.04,,,E
2000-07-03,43,31,0.05,,,E
2000-07-04,54,44,0.09,,,E
2000-07-05,105,98,0.22,,,M
2000-07-06,102,76,0.24,,,X
2000-07-07,109,97,0.04,,,
2000-07-08,55,33,0.19,,,E
2000-07-09,80,53,0.14,,,X
2000-07-10,100,73,0.03,,,E
2000-07-11,96,88,0.08,,,M
2000-07-12,48,20,0.07,,3,E
2000-07-13,52,41,0.19,,,X
2000-07-14,83,69,,,,X
2000-07-15,59,48,0.06,0.05,,X
2000-07-16,59,43,0.22,,,M
2000-07-17,85,67,0.01,,,E
2000-07-18,100,83,,,,M
2000-07-19,53,36,0.08,,,E
2000-07-20,57,31,0.09,,,E
2000-07-21,60,34,0.1,,,E
2000-07-22,65,47,0.05,,,E
2000-07-23,82,57,0.05,,,E
2000-07-24,92,74,0.01,,,M
2000-07-25,42,13,0.22,,,E
2000-07-26,45,32,0.06,,,X
2000-07-27,94,73,0.0,,,X
2000-07-28,84,70,0.18,0.11,,X
2000-07-29,39,13,,,,M
2000-07-30,93,84,0.02,,,M
2000-07-31,100,72,0.05,,,X
2000-08-01,52,26,0.04,,,X
2000-08-02,35,8,0.22,,,M
2000-08-03,36,29,0.09,,,E
2000-08-04,89,78,0.04,,,X
2000-08-05,82,74,0.03,,,E
2000-08-06,54,36,0.08,,,M
2000-08-07,41,25,0.06,0.14,,
2000-08-08,108,88,0.15,,,E
2000-08-09,82,67,0.06,,,X
2000-08-10,98,84,0.02,0.08,,E
2000-08-11,60,53,0.42,,,M
2000-08-12,55,41,0.24,,1,X
2000-08-13,37,31,,0.06,,E
2000-08-14,67,51,,,,E
2000-08-15,54,38,0.03,,,X
2000-08-16,91,76,0.12,,,E
2000-08-17,55,28,0.01,,,E
2000-08-18,93,67,,0.02,,M
2000-08-19,69,49,0.08,,,
2000-08-20,78,60,0.14,,,M
2000-08-21,33,24,0.14,0.04,,X
2000-08-22,69,64,,,,M
2000-08-23,103,79,0.15,,,X
2000-08-24,84,71,0.01,,,M
2000-08-25,55,27,0.0,,3,E
2000-08-26,100,80,0.15,,,X
2000-08-27,35,6,0.0,,,M
2000-08-28,68,47,0.02,,,E
2000-08-29,108,93,0.01,,,M
2000-08-30,74,45,,,,X
2000-08-31,60,38,0.06,,,E
2000-09-01,46,30,0.09,,,M
2000-09-02,68,52,0.11,,,E
2000-09-03,88,71,0.02,,,X
2000-09-04,76,57,,,,X
2000-09-05,52,25,,,,X
2000-09-06,52,42,0.04,,,M
2000-09-07,56,29,0.01,0.02,,M
2000-09-08,81,67,0.06,,,M
2000-09-09,84,64,0.04,,,X
2000-09-10,35,26,0.12,,,E
2000-09-11,99,91,0.04,,,E
2000-09-12,63,37,0.2,,,
2000-09-13,37,19,0.02,,,
2000-09-14,45,29,0.01,,,E
2000-09-15,31,20,0.2,0.07,,X
2000-09-16,92,69,0.06,,,X
2000-09-17,103,82,0.07,,,X
2000-09-18,109,86,,,2,M
2000-09-19,100,90,0.02,,,X
2000-09-20,76,50,,,,X
2000-09-21,81,52,0.11,,,X
2000-09-22,95,70,0.06,0.02,,E
2000-09-23,63,49,0.45,0.05,,X
2000-09-24,92,79,0.17,,,M
2000-09-25,52,25,,0.09,,E
2000-09-26,93,82,0.02,,,E
2000-09-27,80,53,0.09,,,X
2000-09-28,39,16,0.14,,,E
2000-09-29,83,56,0.0,,,X
2000-09-30,57,29,0.05,,,M
2000-10-01,97,87,0.11,,,X
2000-10-02,48,31,0.13,,,X
2000-10-03,55,33,0.14,,,X
2000-10-04,109,102,0.13,,,
2000-10-05,42,31,0.33,,,X
2000-10-06,63,50,0.25,,,M
2000-10-07,75,58,0.04,,,M
2000-10-08,52,46,0.05,,,
2000-10-09,41,27,0.19,,,M
2000-10-10,57,43,0.05,,,E
2000-10-11,69,62,0.08,,,E
2000-10-12,84,57,,,,X
2000-10-13,99,74,0.0,,,X
2000-10-14,73,47,0.06,,,E
2000-10-15,75,49,0.16,,,X
2000-10-16,98,78,0.17,,,X
2000-10-17,93,74,0.37,0.03,,E
2000-10-18,64,49,0.08,0.01,,E
2000-10-19,100,74,0.18,,,E
2000-10-20,73,52,0.1,,,X
2000-10-21,45,19,0.1,,,
2000-10-22,43,21,0.35,0.14,,M
2000-10-23,92,67,0.04,,,E
2000-10-24,50,25,0.05,0.01,,X
2000-10-25,63,42,,,,X
2000-10-26,58,30,0.15,,,E
2000-10-27,69,61,0.01,,,E
2000-10-28,68,49,0.33,,,M
2000-10-29,93,71,0.09,,,M
2000-10-30,44,33,0.04,,,E
2000-10-31,39,33,0.3,,,X
2000-11-01,58,39,0.03,,,E
2000-11-02,69,59,0.0,,,M
2000-11-03,73,44,,,,M
2000-11-04,35,6,0.2,0.07,,X
2000-11-05,91,72,0.04,,,E
2000-11-06,63,44,0.04,,,M
2000-11-07,63,55,,,,E
2000-11-08,84,67,0.08,,,M
2000-11-09,109,95,0.03,,,X
2000-11-10,107,101,0.19,,,E
2000-11-11,41,17,0.05,,,X
2000-11-12,79,71,0.17,,,M
2000-11-13,46,26,0.01,,,X
2000-11-14,59,33,0.03,,,E
2000-11-15,83,62,0.04,,,X
2000-11-16,89,74,0.02,,,M
2000-11-17,106,94,0.1,,,X
2000-11-18,91,72,0.02,,,E
2000-11-19,100,76,0.06,,,M
2000-11-20,70,50,0.25,,,M
2000-11-21,67,57,0.07,,,E
2000-11-22,105,85,0.32,,,X
2000-11-23,92,86,0.1,,,M
2000-11-24,53,39,0.05,,,X
2000-11-25,89,74,0.05,,,E
2000-11-26,86,77,0.4,,,M
2000-11-27,50,30,0.04,,,E
2000-11-28,77,55,0.13,,,M
2000-11-29,54,46,0.12,,,X
2000-11-30,54,31,0.06,,,E
2000-12-01,37,24,0.06,,,M
2000-12-02,76,50,0.04,,,M
2000-12-03,75,68,0.04,,,M
2000-12-04,105,78,0.14,,,M
2000-12-05,45,17,,0.04,,M
2000-12-06,39,34,0.0,,,M
2000-12-07,107,102,,,,M
2000-12-08,43,23,0.02,,,E
2000-12-09,59,40,0.01,,,M
2000-12-10,99,81,0.02,,,E
2000-12-11,101,86,0.03,,,X
2000-12-12,78,56,0.1,,,E
2000-12-13,57,40,0.02,0.03,,E
2000-12-14,100,77,,,,M
2000-12-15,36,8,,,,M
2000-12-16,72,66,0.03,0.02,,X
2000-12-17,74,58,0.05,,,E
2000-12-18,37,11,0.26,,,M
2000-12-19,59,41,0.03,,,M
2000-12-20,49,32,0.14,,,M
2000-12-21,89,60,,,,X
2000-12-22,67,53,0.12,,,E
2000-12-23,74,51,0.45,,,E
2000-12-24,68,51,,,,E
2000-12-25,87,77,0.13,0.03,,
2000-12-26,86,58,0.01,,,E
2000-12-27,85,58,,0.12,,E
2000-12-28,95,77,0.01,,,X
2000-12-29,55,38,0.02,,,E
2000-12-30,60,45,0.12,,,M
2000-12-31,64,58,0.02,,,M
