DATE,TMAX,TMIN,PRCP,SNOW,SNWD,QC_FLAG
2002-01-01,94,74,0.02,,,X
2002-01-02,72,65,0.07,,,X
2002-01-03,71,56,,,,M
2002-01-04,45,36,0.26,,,M
2002-01-05,50,35,0.09,0.08,,E
2002-01-06,59,38,0.02,,,M
2002-01-07,69,50,0.0,,3,X
2002-01-08,103,81,0.21,,,X
2002-01-09,52,30,0.01,,,E
2002-01-10,73,60,0.24,,,M
2002-01-11,93,85,0.3,,,M
2002-01-12,94,66,0.21,,,E
2002-01-13,56,43,0.07,0.01,,X
2002-01-14,31,12,0.01,,,M
2002-01-15,88,68,,,,M
2002-01-16,109,80,0.04,,,X
2002-01-17,39,30,,,,M
2002-01-18,77,51,0.49,,,E
2002-01-19,69,40,0.01,,,X
2002-01-20,75,67,0.53,,,X
2002-01-21,73,54,0.0,,,X
2002-01-22,53,45,0.05,,2,E
2002-01-23,96,89,0.04,,,M
2002-01-24,51,29,0.18,,,X
2002-01-25,89,73,0.11,,,M
2002-01-26,85,59,,,,X
2002-01-27,93,66,0.12,,,X
2002-01-28,93,80,0.14,,,X
2002-01-29,81,54,0.05,,,E
2002-01-30,73,60,0.21,,,X
2002-01-31,65,39,0.1,,,X
2002-02-01,52,32,0.01,,,E
2002-02-02,47,24,,,,E
2002-02-03,34,16,0.01,,,E
2002-02-04,88,77,0.05,,,E
2002-02-05,54,27,0.16,,,M
2002-02-06,97,86,0.07,,,
2002-02-07,100,94,,,,M
2002-02-08,39,27,0.03,,,X
2002-02-09,59,38,0.01,,,X
2002-02-10,96,68,0.14,,,E
2002-02-11,99,88,,,,M
2002-02-12,95,71,0.18,,,X
2002-02-13,93,88,,,,M
2002-02-14,58,37,0.04,,,M
2002-02-15,33,22,,,,M
2002-02-16,66,45,0.17,,,X
2002-02-17,33,16,0.03,,4,X
2002-02-18,74,56,0.02,,0,E
2002-02-19,43,31,0.3,,,M
2002-02-20,39,10,0.05,,,X
2002-02-21,96,79,0.08,,,E
2002-02-22,108,95,0.63,,,E
2002-02-23,100,87,0.04,,,X
2002-02-24,75,69,0.07,,,X
2002-02-25,63,46,0.01,,,X
2002-02-26,89,83,0.11,,,M
2002-02-27,55,32,0.14,,,M
2002-02-28,43,26,0.05,,,M
2002-03-01,70,62,0.02,,,M
2002-03-02,106,88,,,,E
